Status ID,Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Employee Related Cancellation,Product/Service Related Cancellation,Competitor Cancellation,Price Cancellation,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,State,City,Zip Code
MLJUNR8636,8510-BBWMU,3,Stayed,No,0,39,5678,Did Not Churn,Did Not Churn,0,0,0,0,OSFUOIWLQ6175,No,0,41,Unknown/None,Yes,37.46,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,806.95,0.0,0,1535.8600000000001,2342.8100000000004,Female,40,No,No,No,No,0,OSXJDP1851,California,Stonyford,95979
EYMDBY8888,6857-TKDJV,5,Stayed,No,0,62,4444,Did Not Churn,Did Not Churn,0,0,0,0,NVOGJOGWL7962,Yes,6,67,Unknown/None,Yes,14.41,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.65,1620.45,0.0,0,965.47,2585.92,Male,60,No,No,Yes,Yes,2,NYAHIB7833,California,Strawberry Valley,95981
STGDFG9137,2360-RDGRO,3,Stayed,No,0,70,5089,Did Not Churn,Did Not Churn,0,0,0,0,NFRXUTYFK2825,Yes,4,65,Unknown/None,Yes,41.2,Yes,Yes,Fiber Optic,10,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.25,6812.95,0.0,0,2678.0,9490.95,Male,48,No,No,Yes,No,0,VGRQUL9727,California,Sutter,95982
IJURYN9928,0584-BJQGZ,4,Stayed,No,0,63,4855,Did Not Churn,Did Not Churn,0,0,0,0,XUHJUKRLQ5192,No,0,25,Unknown/None,Yes,28.05,Yes,Yes,Cable,85,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.35,1837.9,0.0,0,701.25,2539.15,Female,19,Yes,No,No,No,0,QOEMGK7828,California,Taylorsville,95983
YDHAYV8576,1360-XFJMR,4,Stayed,No,0,24,4017,Did Not Churn,Did Not Churn,0,0,0,0,XFAZRCBKM9364,Yes,6,67,Unknown/None,Yes,17.72,Yes,Yes,Fiber Optic,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.7,7344.45,0.0,0,1187.24,8531.69,Female,50,No,No,Yes,No,0,MEZZYP8859,California,Washington,95986
SINMDE9699,9058-MJLZC,3,Stayed,No,0,42,3667,Did Not Churn,Did Not Churn,0,0,0,0,KXQZXMCFT2881,No,0,24,Unknown/None,Yes,35.56,No,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,0.0,0,853.44,3136.59,Female,37,No,No,No,No,0,KGSBBB4319,California,Yuba City,95991
ZIUWKB7571,0902-XKXPN,3,Stayed,No,0,78,5463,Did Not Churn,Did Not Churn,0,0,0,0,BOXBJBUSQ2447,Yes,2,69,Unknown/None,Yes,23.55,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.2,1376.5,0.0,0,1624.95,3001.45,Male,29,Yes,No,Yes,Yes,1,VXFLWS4548,California,Redding,96001
FURHYB9769,5177-RVZNU,3,Stayed,No,0,43,4186,Did Not Churn,Did Not Churn,0,0,0,0,RSTXGTUJW3461,No,0,37,Unknown/None,Yes,10.23,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.3,755.4,0.0,0,378.51,1133.9099999999999,Female,28,Yes,No,No,Yes,3,RFUJDX8641,California,Redding,96002
YAUJEE4374,0056-EPFBG,3,Stayed,No,0,29,3899,Did Not Churn,Did Not Churn,0,0,0,0,SJTWAURKW9127,Yes,4,20,Unknown/None,No,0.0,No,Yes,Cable,22,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,825.4,Male,33,No,No,Yes,Yes,1,FHWKJH5986,California,Redding,96003
TNWYCA5658,8993-IZEUX,3,Stayed,No,0,20,4320,Did Not Churn,Did Not Churn,0,0,0,0,OIKXMVTTE6945,No,0,7,Unknown/None,Yes,21.12,No,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.15,488.65,0.0,0,147.84,636.49,Male,54,No,No,No,No,0,RMSVWR6878,California,Adin,96006
KZXHUT5574,8190-ZTQFB,5,Stayed,No,0,59,5622,Did Not Churn,Did Not Churn,0,0,0,0,IOPMVXONQ9214,No,0,41,Unknown/None,No,0.0,No,Yes,Cable,8,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.35,2075.1,0.0,80,0.0,2155.1,Male,50,No,No,No,No,0,JYNOZC7157,California,Bieber,96009
CPNOGS7691,0931-MHTEM,4,Stayed,No,0,69,4478,Did Not Churn,Did Not Churn,0,0,0,0,LJWSBVBSG7191,No,0,54,Unknown/None,Yes,34.27,No,Yes,Fiber Optic,20,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,5299.65,0.0,0,1850.5800000000002,7150.23,Female,36,No,No,No,No,0,UWFXQR5538,California,Big Bar,96010
EJBXJU1584,0440-UEDAI,4,Stayed,No,0,64,5452,Did Not Churn,Did Not Churn,0,0,0,0,DKEPPTIVV3798,No,0,53,Unknown/None,Yes,33.88,No,Yes,Fiber Optic,6,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,94.45,5042.75,0.0,0,1795.64,6838.39,Female,59,No,No,No,No,0,TGXCFV8278,California,Callahan,96014
ZUYLVQ4594,1337-BOZWO,5,Stayed,No,0,35,4003,Did Not Churn,Did Not Churn,0,0,0,0,BMLGOAHZV7635,Yes,2,18,Unknown/None,No,0.0,No,Yes,DSL,59,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,46.4,812.4,0.0,0,0.0,812.4,Male,25,Yes,No,Yes,Yes,2,LWJUIR6555,California,Canby,96015
YEDOBJ6186,0868-VJRDR,4,Stayed,No,0,36,4337,Did Not Churn,Did Not Churn,0,0,0,0,PUHNIZBKA1961,Yes,1,64,Unknown/None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0.0,0,304.64,6910.1900000000005,Male,61,No,No,Yes,No,0,PNREBS5528,California,Cassel,96016
IYHZTC4818,6344-SFJVH,5,Stayed,No,0,20,5942,Did Not Churn,Did Not Churn,0,0,0,0,CMCWNLVPV2632,No,0,20,Unknown/None,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.9,505.95,0.0,0,0.0,505.95,Female,41,No,No,No,No,0,RQZTFN2657,California,Shasta Lake,96019
DKLFUY8436,3950-VPYJB,3,Stayed,No,0,28,4778,Did Not Churn,Did Not Churn,0,0,0,0,XWYZCLDBC4325,Yes,7,57,Unknown/None,Yes,14.55,No,Yes,DSL,58,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,59.6,3509.4,0.0,70,829.35,4408.75,Male,37,No,No,Yes,Yes,3,FDOPCL6452,California,Chester,96020
NGLRUZ9434,7321-ZNSLA,3,Stayed,No,0,27,2898,Did Not Churn,Did Not Churn,0,0,0,0,UBMWPMIWM1973,No,0,13,Unknown/None,No,0.0,No,Yes,DSL,57,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,40.55,590.35,0.0,0,0.0,590.35,Male,58,No,No,Yes,Yes,3,UCTYNZ1498,California,Cottonwood,96022
VIDOFA2464,8727-JQFHV,3,Stayed,No,0,68,4937,Did Not Churn,Did Not Churn,0,0,0,0,UQWRSBOPR8745,Yes,8,57,Unknown/None,Yes,29.64,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1123.15,0.0,0,1689.48,2812.63,Male,60,No,No,Yes,Yes,2,ISGKUR1278,California,Dunsmuir,96025
WFCNSS7834,9475-NNDGC,3,Stayed,No,0,75,4068,Did Not Churn,Did Not Churn,0,0,0,0,LGIDWVLVG3192,Yes,8,71,Unknown/None,Yes,27.16,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,7953.25,0.0,0,1928.36,9881.61,Male,50,No,No,Yes,No,0,QUICDB8464,California,Etna,96027
NDUKVG3498,1355-KUSBG,4,Stayed,No,0,51,4785,Did Not Churn,Did Not Churn,0,0,0,0,DKMAEYFRP4627,Yes,1,7,Offer E,Yes,9.1,Yes,Yes,DSL,28,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,48.8,349.8,0.0,0,63.699999999999996,413.5,Female,56,No,No,Yes,Yes,2,BMBXED1127,California,Fall River Mills,96028
UHJJUG7843,3688-FTHLT,3,Stayed,No,0,73,3214,Did Not Churn,Did Not Churn,0,0,0,0,YJSRXVDPC1884,No,0,16,Unknown/None,Yes,42.73,Yes,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0.0,10,683.68,1760.73,Female,56,No,No,No,No,0,LTWZPF1284,California,Flournoy,96029
RHFZVZ9847,0899-LIIBW,5,Stayed,No,0,76,5891,Did Not Churn,Did Not Churn,0,0,0,0,BFBSAOUPJ9397,Yes,8,34,Unknown/None,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0.0,0,1140.6999999999998,4668.0,Male,21,Yes,No,Yes,No,0,XMLFJQ7744,California,Forks Of Salmon,96031
XWFSRC3825,1384-RCUXW,4,Stayed,No,0,24,5183,Did Not Churn,Did Not Churn,0,0,0,0,WYRHEKPQD1549,No,0,16,Unknown/None,Yes,34.18,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1248.9,0.0,0,546.88,1795.7800000000002,Male,58,No,No,No,No,0,SFTPYC4429,California,French Gulch,96033
FKNNNL8613,5825-XJOCM,4,Stayed,No,0,45,2545,Did Not Churn,Did Not Churn,0,0,0,0,DOYDJUWAW8914,No,0,48,Unknown/None,Yes,26.24,Yes,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,64.4,3035.35,0.0,0,1259.52,4294.87,Male,39,No,No,No,Yes,3,CWHYYW1188,California,Gazelle,96034
NDMGYR8742,6848-YLDFR,4,Stayed,No,0,46,4559,Did Not Churn,Did Not Churn,0,0,0,0,HZVLFFSZY7389,Yes,9,58,Unknown/None,Yes,35.35,No,Yes,DSL,29,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.2,4300.8,0.0,0,2050.3,6351.1,Male,54,No,No,Yes,Yes,2,USRFKE3379,California,Gerber,96035
BJBDPJ6477,8125-QPFJD,4,Stayed,No,0,65,4447,Did Not Churn,Did Not Churn,0,0,0,0,NHHHBPWXL8728,Yes,7,72,Unknown/None,Yes,1.34,Yes,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.9,6065.3,0.0,0,96.48,6161.78,Female,36,No,No,Yes,No,0,XBKHIV7186,California,Greenview,96037
YSDSMF2756,2320-YKQBO,5,Stayed,No,0,57,4764,Did Not Churn,Did Not Churn,0,0,0,0,GSLSGCGRT5423,No,0,7,Unknown/None,Yes,7.32,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.3,144.95,0.0,0,51.24,196.19,Female,51,No,No,No,No,0,AZZEQK3993,California,Grenada,96038
PKTOAG3448,4973-RLZVI,3,Stayed,No,0,59,5616,Did Not Churn,Did Not Churn,0,0,0,0,YZRSMVKYN5763,No,0,30,Unknown/None,Yes,4.22,No,Yes,DSL,13,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,74.65,2308.6,0.0,50,126.6,2485.2,Female,52,No,No,No,No,0,URIXYX8519,California,Hornbrook,96044
YCWMYP2332,7869-ZYDST,5,Stayed,No,0,59,5841,Did Not Churn,Did Not Churn,0,0,0,0,NWBIERWFX1771,No,0,31,Unknown/None,Yes,28.72,Yes,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1882.8,0.0,0,890.3199999999999,2773.12,Male,33,No,No,Yes,No,0,PORDRI1716,California,Hyampom,96046
RMWZED5339,1215-EXRMO,3,Stayed,No,0,78,4745,Did Not Churn,Did Not Churn,0,0,0,0,ATKFGKYET9666,Yes,4,50,Unknown/None,Yes,46.91,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1067.65,0.0,0,2345.5,3413.15,Male,32,No,No,Yes,No,0,GEAINK9219,California,Junction City,96048
WRXCKZ7695,2305-MRGLV,3,Stayed,No,0,71,2085,Did Not Churn,Did Not Churn,0,0,0,0,HWMGWZRVE8193,Yes,10,28,Unknown/None,Yes,21.91,No,Yes,Fiber Optic,5,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.55,2065.4,0.0,0,613.48,2678.88,Male,31,No,No,Yes,No,0,YUINYP2259,California,Klamath River,96050
SLIRMV1551,8404-VIOMB,4,Stayed,No,0,57,4165,Did Not Churn,Did Not Churn,0,0,0,0,SBZUWJNOE6192,No,0,66,Unknown/None,No,0.0,No,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62.5,4136.4,0.0,0,0.0,4136.4,Female,52,No,No,No,No,0,GMGPKU2692,California,Lakehead,96051
FWXUSL9177,2359-KLTEK,3,Stayed,No,0,53,3539,Did Not Churn,Did Not Churn,0,0,0,0,JYYADHJKX3519,Yes,2,41,Unknown/None,Yes,43.19,No,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.9,3848.0,0.0,0,1770.79,5618.79,Female,25,Yes,No,Yes,Yes,3,XNXSYD2715,California,Lookout,96054
WHVBYX7635,2673-ZALNP,3,Stayed,No,0,46,2750,Did Not Churn,Did Not Churn,0,0,0,0,OPBFXSAKS6259,No,0,7,Offer E,Yes,16.2,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,173.15,0.0,0,113.39999999999999,286.55,Female,29,Yes,No,No,No,0,GCSJSX2882,California,Mcarthur,96056
ICLHJE5776,9184-GALIL,4,Stayed,No,0,43,5587,Did Not Churn,Did Not Churn,0,0,0,0,SDLBYBJTK7674,Yes,6,38,Unknown/None,Yes,2.86,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,781.25,0.0,0,108.67999999999999,889.93,Female,26,Yes,No,Yes,Yes,2,KCLSUC4749,California,Mccloud,96057
XAWBYY7287,4393-RYCRE,3,Stayed,No,0,60,4588,Did Not Churn,Did Not Churn,0,0,0,0,KXUHACPAO3224,No,0,44,Unknown/None,Yes,38.33,No,Yes,Fiber Optic,41,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.05,4510.8,0.0,0,1686.52,6197.32,Male,25,Yes,No,No,No,0,FPXQRY3488,California,Macdoel,96058
KRICCZ8814,9746-MDMBK,3,Stayed,No,0,35,3729,Did Not Churn,Did Not Churn,0,0,0,0,JFONIGMIJ7418,Yes,7,47,Unknown/None,Yes,9.19,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.45,5317.8,0.0,0,431.92999999999995,5749.7300000000005,Male,58,No,No,Yes,Yes,1,ULHEAY1463,California,Manton,96059
LRVFNM5261,3162-ZJZFU,3,Stayed,No,0,27,4700,Did Not Churn,Did Not Churn,0,0,0,0,WCHYDNTEI8266,Yes,5,53,Unknown/None,Yes,24.33,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,4779.45,0.0,0,1289.49,6068.94,Male,25,Yes,No,Yes,Yes,2,WJRZEB7826,California,Mill Creek,96061
AMBHHU6545,8404-GFGCZ,4,Stayed,No,0,44,4552,Did Not Churn,Did Not Churn,0,0,0,0,PKIFWNEOJ2683,Yes,7,4,Offer E,Yes,10.13,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.6,250.1,0.0,0,40.52,290.62,Male,49,No,No,Yes,No,0,ONHKPT3175,California,Millville,96062
SSHUBR9758,3521-MNKLV,5,Stayed,No,0,48,5832,Did Not Churn,Did Not Churn,0,0,0,0,ABKCFENWD9861,No,0,24,Unknown/None,Yes,38.68,No,Yes,DSL,73,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.7,1167.8,0.0,0,928.3199999999999,2096.12,Male,25,Yes,No,No,No,0,TMIPAW7288,California,Nubieber,96068
JSBAMG5111,2533-TIBIX,4,Stayed,No,0,78,5825,Did Not Churn,Did Not Churn,0,0,0,0,ZRUUMYLAF4312,Yes,8,15,Unknown/None,No,0.0,No,Yes,Cable,16,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.2,469.65,0.0,0,0.0,469.65,Male,59,No,No,Yes,Yes,2,FKVSJB1967,California,Oak Run,96069
KBMVLD8566,5092-STPKP,4,Stayed,No,0,42,5128,Did Not Churn,Did Not Churn,0,0,0,0,TCZWRWYVV9356,No,0,24,Unknown/None,Yes,30.18,No,Yes,DSL,4,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0.0,0,724.3199999999999,2105.52,Female,45,No,No,No,No,0,KTKUSU3781,California,Platina,96076
ENIUHJ7464,0114-PEGZZ,3,Stayed,No,0,33,4800,Did Not Churn,Did Not Churn,0,0,0,0,GVNPFDFKU8144,No,0,33,Unknown/None,Yes,49.69,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,Female,39,No,No,No,No,0,ICABAO3362,California,Round Mountain,96084
FUKGSA2943,3359-DSRKA,4,Stayed,No,0,46,6440,Did Not Churn,Did Not Churn,0,0,0,0,DEICYRGVQ1637,Yes,9,58,Offer B,Yes,11.81,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1158.85,0.0,0,684.98,1843.83,Female,48,No,No,Yes,Yes,3,YUBJWO7914,California,Scott Bar,96085
HZGPNT9926,8639-NHQEI,3,Stayed,No,0,30,4213,Did Not Churn,Did Not Churn,0,0,0,0,BJMDKUCUD1851,Yes,9,72,Unknown/None,Yes,11.85,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.9,6954.15,0.0,0,853.1999999999999,7807.349999999999,Female,26,Yes,No,Yes,Yes,3,BULDPL5944,California,Seiad Valley,96086
LTWRLJ5239,7161-DFHUF,5,Stayed,No,0,77,6166,Did Not Churn,Did Not Churn,0,0,0,0,IBKDOMMKN1469,Yes,4,71,Unknown/None,Yes,21.19,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.85,1672.1,0.0,0,1504.49,3176.59,Female,55,No,No,Yes,No,0,OPQTUI8668,California,Shasta,96087
EVWVRF6955,3720-DBRWL,3,Stayed,No,0,53,5703,Did Not Churn,Did Not Churn,0,0,0,0,YTMOYPCDJ9985,Yes,5,51,Offer B,Yes,6.89,No,Yes,Cable,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.85,4307.1,0.0,0,351.39,4658.490000000001,Male,20,Yes,No,Yes,No,0,KNFMTK3287,California,Tehama,96090
EYWIDQ2375,4994-OBRSZ,3,Stayed,No,0,33,2045,Did Not Churn,Did Not Churn,0,0,0,0,WJUDVGGHK2547,No,0,14,Unknown/None,Yes,36.73,No,Yes,Cable,52,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1,1054.8,0.0,0,514.2199999999999,1569.02,Male,24,Yes,No,No,Yes,3,OJESTP6855,California,Weed,96094
QTIVRF3941,0562-FGDCR,3,Stayed,No,0,25,4703,Did Not Churn,Did Not Churn,0,0,0,0,GYIOTIISV7587,Yes,9,72,Unknown/None,Yes,21.84,Yes,Yes,DSL,30,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,74.55,5430.65,0.0,0,1572.48,7003.129999999999,Female,61,No,No,Yes,Yes,3,UXECIR1689,California,Whitmore,96096
GCSSXW9986,2436-QBZFP,4,Stayed,No,0,25,3288,Did Not Churn,Did Not Churn,0,0,0,0,QNMDRPYFB3623,Yes,4,22,Unknown/None,No,0.0,No,Yes,DSL,19,No,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,39.2,849.9,0.0,50,0.0,899.9,Female,53,No,No,Yes,Yes,1,JRDTQI8788,California,Yreka,96097
GCGRPF1634,3420-YJLQT,4,Joined,No,0,24,5965,Did Not Churn,Did Not Churn,0,0,0,0,BJENQRVIM7545,No,0,2,Offer E,Yes,25.56,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.55,151.75,0.0,0,51.12,202.87,Female,45,No,No,No,No,0,SQRFUG9259,California,Alturas,96101
WLGIOF1947,6040-CGACY,5,Stayed,No,0,35,3195,Did Not Churn,Did Not Churn,0,0,0,0,DYOSBQCVW5533,No,0,15,Unknown/None,Yes,39.87,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,299.4,0.0,0,598.05,897.4499999999999,Female,48,No,No,No,No,0,JYZZPQ3346,California,Blairsden Graeagle,96103
AQDGTT1554,6582-PLFUU,4,Stayed,No,0,40,5974,Did Not Churn,Did Not Churn,0,0,0,0,INMUWDBHC4585,Yes,1,51,Offer B,Yes,28.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,1086.75,0.0,0,1476.96,2563.71,Male,40,No,No,Yes,Yes,1,WNHSDO3521,California,Cedarville,96104
ZZGSHF1699,8242-PDSGJ,3,Stayed,No,0,60,5840,Did Not Churn,Did Not Churn,0,0,0,0,GQJDUTSLF5764,Yes,1,70,Unknown/None,No,0.0,No,Yes,DSL,18,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.15,2692.75,0.0,0,0.0,2692.75,Male,47,No,No,Yes,No,0,AKDJSL3488,California,Chilcoot,96105
IIYMYF9268,0264-CNITK,3,Stayed,No,0,23,5043,Did Not Churn,Did Not Churn,0,0,0,0,EIBMNZFFE2732,Yes,1,71,Unknown/None,Yes,31.03,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.1,1389.6,0.0,0,2203.13,3592.73,Female,45,No,No,Yes,Yes,2,OQRMSL6449,California,Clio,96106
OWRLDA6377,0089-IIQKO,3,Stayed,No,0,43,4447,Did Not Churn,Did Not Churn,0,0,0,0,NYYQOKHGH8736,Yes,1,39,Unknown/None,Yes,24.38,Yes,Yes,Fiber Optic,53,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,3767.4,0.0,0,950.8199999999999,4718.22,Female,35,No,No,Yes,Yes,3,NTDKXC2454,California,Coleville,96107
CZWKVW7734,7839-NUIAA,3,Stayed,No,0,53,5381,Did Not Churn,Did Not Churn,0,0,0,0,UQKBUEZTJ6768,Yes,1,61,Offer B,Yes,26.7,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,0.0,100,1628.7,5370.2,Female,27,Yes,No,Yes,Yes,1,IGYRUK3632,California,Davis Creek,96108
EKVRJT4826,6075-QMNRR,3,Stayed,No,0,26,6334,Did Not Churn,Did Not Churn,0,0,0,0,IEUUVOPWV1472,No,0,52,Offer B,Yes,38.93,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,0.0,0,2024.36,4559.91,Female,33,No,No,No,No,0,HWYLJA3376,California,Doyle,96109
XYDFPP2776,5966-EMAZU,3,Stayed,No,0,22,4576,Did Not Churn,Did Not Churn,0,0,0,0,BPNVLCNYE5364,Yes,1,64,Offer B,Yes,4.01,Yes,Yes,Fiber Optic,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,108.5,6880.85,0.0,0,256.64,7137.490000000001,Male,27,Yes,No,Yes,No,0,SCNTAV3527,California,Fort Bidwell,96112
KQTAYR6117,0440-EKDCF,5,Stayed,No,0,80,4404,Did Not Churn,Did Not Churn,0,0,0,0,BVKIOFWYM8457,Yes,1,62,Offer B,Yes,33.7,No,Yes,Cable,15,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,60.15,3753.2,0.0,0,2089.4,5842.6,Male,47,No,No,Yes,No,0,ZHXFDA4452,California,Herlong,96113
DFZMIO5516,4774-HHGGS,4,Stayed,No,0,28,2347,Did Not Churn,Did Not Churn,0,0,0,0,HJNNUWFCT1866,Yes,1,30,Unknown/None,Yes,11.38,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.05,637.55,0.0,0,341.40000000000003,978.95,Male,64,No,No,Yes,No,0,KVZLUT6285,California,Janesville,96114
EKWWIA6687,8180-AKMJV,5,Joined,No,0,45,5825,Did Not Churn,Did Not Churn,0,0,0,0,HECCPGFNR8937,No,0,1,Offer E,Yes,23.04,No,Yes,Cable,82,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,44.55,0.0,0,23.04,67.59,Female,27,Yes,No,No,No,0,FURKUL2324,California,Litchfield,96117
GFPNFV3437,4298-OYIFC,5,Stayed,No,0,53,5640,Did Not Churn,Did Not Churn,0,0,0,0,XNCDCDDWC7614,Yes,1,15,Unknown/None,Yes,18.6,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.45,1539.8,0.0,140,279.0,1958.8,Male,59,No,No,Yes,No,0,EDOWZK1854,California,Loyalton,96118
CSLENA3542,5566-SOEZD,3,Stayed,No,0,31,5856,Did Not Churn,Did Not Churn,0,0,0,0,TYCXKIOTQ4481,Yes,1,27,Unknown/None,Yes,15.71,No,Yes,Fiber Optic,53,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.65,2209.75,0.0,0,424.17,2633.92,Male,47,No,No,Yes,Yes,3,BDMJJL4898,California,Madeline,96119
