Satisfaction Score,Churn Value,Churn Score,CLTV,Employee Related Cancellation,Product/Service Related Cancellation,Competitor Cancellation,Price Cancellation,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Age,Number of Dependents,City,Zip Code,Churn Category_Competitor,Churn Category_Did Not Churn,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Did Not Churn,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Offer_Unknown/None,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
4,0,59,5357,0,0,0,0,0,22,11.46,16,83.05,1799.3,0.0,0,252.12,2051.42,35,0,4,95969,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3,0,42,3618,0,0,0,0,0,39,0.0,8,41.1,1597.05,0.0,0,0.0,1597.05,35,0,12,95973,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,35,4998,0,0,0,0,0,12,36.11,13,45.0,524.35,0.0,0,433.32,957.67,47,0,4,95974,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4,0,59,4544,0,0,0,0,8,54,14.18,25,74.55,4191.45,0.0,0,765.72,4957.17,48,0,4,95975,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
4,0,48,4624,0,0,0,0,0,18,0.0,48,40.2,711.95,0.0,90,0.0,801.95,28,0,4,95977,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4,0,61,5870,0,0,0,0,7,32,44.45,6,70.5,2201.75,0.0,0,1422.4,3624.15,47,0,4,95978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0
3,0,39,5678,0,0,0,0,0,41,37.46,0,19.75,806.95,0.0,0,1535.86,2342.8100000000004,40,0,4,95979,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5,0,62,4444,0,0,0,0,6,67,14.41,0,24.65,1620.45,0.0,0,965.47,2585.92,60,2,4,95981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
3,0,70,5089,0,0,0,0,4,65,41.2,10,104.25,6812.95,0.0,0,2678.0,9490.95,48,0,4,95982,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
4,0,63,4855,0,0,0,0,0,25,28.05,85,78.35,1837.9,0.0,0,701.25,2539.15,19,0,4,95983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4,0,24,4017,0,0,0,0,6,67,17.72,23,109.7,7344.45,0.0,0,1187.24,8531.69,50,0,4,95986,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
3,0,42,3667,0,0,0,0,0,24,35.56,3,94.6,2283.15,0.0,0,853.44,3136.59,37,0,8,95991,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
3,0,78,5463,0,0,0,0,2,69,23.55,0,20.2,1376.5,0.0,0,1624.95,3001.45,29,1,12,96001,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
3,0,43,4186,0,0,0,0,0,37,10.23,0,20.3,755.4,0.0,0,378.51,1133.91,28,3,12,96002,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,0,29,3899,0,0,0,0,4,20,0.0,22,39.4,825.4,0.0,0,0.0,825.4,33,1,12,96003,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
3,0,20,4320,0,0,0,0,0,7,21.12,7,69.15,488.65,0.0,0,147.84,636.49,54,0,4,96006,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,0,59,5622,0,0,0,0,0,41,0.0,8,51.35,2075.1,0.0,80,0.0,2155.1,50,0,4,96009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
4,0,69,4478,0,0,0,0,0,54,34.27,20,100.05,5299.65,0.0,0,1850.58,7150.23,36,0,4,96010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
4,0,64,5452,0,0,0,0,0,53,33.88,6,94.45,5042.75,0.0,0,1795.64,6838.39,59,0,4,96014,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
5,0,35,4003,0,0,0,0,2,18,0.0,59,46.4,812.4,0.0,0,0.0,812.4,25,2,4,96015,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1
4,0,36,4337,0,0,0,0,1,64,4.76,8,104.05,6605.55,0.0,0,304.64,6910.1900000000005,61,0,4,96016,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0
5,0,20,5942,0,0,0,0,0,20,0.0,21,24.9,505.95,0.0,0,0.0,505.95,41,0,4,96019,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,0,28,4778,0,0,0,0,7,57,14.55,58,59.6,3509.4,0.0,70,829.35,4408.75,37,3,4,96020,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1
3,0,27,2898,0,0,0,0,0,13,0.0,57,40.55,590.35,0.0,0,0.0,590.35,58,3,4,96022,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1
3,0,68,4937,0,0,0,0,8,57,29.64,0,20.75,1123.15,0.0,0,1689.48,2812.63,60,2,4,96025,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
3,0,75,4068,0,0,0,0,8,71,27.16,3,113.15,7953.25,0.0,0,1928.36,9881.61,50,0,4,96027,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
4,0,51,4785,0,0,0,0,1,7,9.1,28,48.8,349.8,0.0,0,63.7,413.5,56,2,4,96028,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3,0,73,3214,0,0,0,0,0,16,42.73,23,63.05,1067.05,0.0,10,683.68,1760.73,56,0,4,96029,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5,0,76,5891,0,0,0,0,8,34,33.55,41,100.85,3527.3,0.0,0,1140.6999999999998,4668.0,21,0,4,96031,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
4,0,24,5183,0,0,0,0,0,16,34.18,8,80.55,1248.9,0.0,0,546.88,1795.7800000000002,58,0,4,96033,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
4,0,45,2545,0,0,0,0,0,48,26.24,53,64.4,3035.35,0.0,0,1259.52,4294.87,39,3,4,96034,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
4,0,46,4559,0,0,0,0,9,58,35.35,29,75.2,4300.8,0.0,0,2050.3,6351.1,54,2,4,96035,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
4,0,65,4447,0,0,0,0,7,72,1.34,19,84.9,6065.3,0.0,0,96.48,6161.78,36,0,4,96037,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
5,0,57,4764,0,0,0,0,0,7,7.32,0,19.3,144.95,0.0,0,51.24,196.19,51,0,4,96038,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,59,5616,0,0,0,0,0,30,4.22,13,74.65,2308.6,0.0,50,126.6,2485.2,52,0,4,96044,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5,0,59,5841,0,0,0,0,0,31,28.72,21,59.05,1882.8,0.0,0,890.3199999999999,2773.12,33,0,4,96046,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
3,0,78,4745,0,0,0,0,4,50,46.91,0,20.55,1067.65,0.0,0,2345.5,3413.15,32,0,4,96048,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3,0,71,2085,0,0,0,0,10,28,21.91,5,76.55,2065.4,0.0,0,613.48,2678.88,31,0,4,96050,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,0,57,4165,0,0,0,0,0,66,0.0,15,62.5,4136.4,0.0,0,0.0,4136.4,52,0,4,96051,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
3,0,53,3539,0,0,0,0,2,41,43.19,59,94.9,3848.0,0.0,0,1770.79,5618.79,25,3,4,96054,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1
3,0,46,2750,0,0,0,0,0,7,16.2,0,19.9,173.15,0.0,0,113.4,286.55,29,0,4,96056,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4,0,43,5587,0,0,0,0,6,38,2.86,0,20.45,781.25,0.0,0,108.68,889.93,26,2,4,96057,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
3,0,60,4588,0,0,0,0,0,44,38.33,41,106.05,4510.8,0.0,0,1686.52,6197.32,25,0,4,96058,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0
3,0,35,3729,0,0,0,0,7,47,9.19,19,113.45,5317.8,0.0,0,431.93,5749.7300000000005,58,1,4,96059,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1
3,0,27,4700,0,0,0,0,5,53,24.33,52,92.55,4779.45,0.0,0,1289.49,6068.94,25,2,4,96061,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1
4,0,44,4552,0,0,0,0,7,4,10.13,3,65.6,250.1,0.0,0,40.52,290.62,49,0,4,96062,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
5,0,48,5832,0,0,0,0,0,24,38.68,73,49.7,1167.8,0.0,0,928.32,2096.12,25,0,4,96068,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0
4,0,78,5825,0,0,0,0,8,15,0.0,16,30.2,469.65,0.0,0,0.0,469.65,59,2,4,96069,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
4,0,42,5128,0,0,0,0,0,24,30.18,4,56.35,1381.2,0.0,0,724.3199999999999,2105.52,45,0,4,96076,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,0,33,4800,0,0,0,0,0,33,49.69,12,107.55,3645.5,0.0,0,1639.77,5285.27,39,0,4,96084,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4,0,46,6440,0,0,0,0,9,58,11.81,0,19.85,1158.85,0.0,0,684.98,1843.83,48,3,4,96085,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
3,0,30,4213,0,0,0,0,9,72,11.85,59,95.9,6954.15,0.0,0,853.1999999999999,7807.349999999999,26,3,3,96086,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
5,0,77,6166,0,0,0,0,4,71,21.19,0,23.85,1672.1,0.0,0,1504.49,3176.59,55,0,3,96087,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3,0,53,5703,0,0,0,0,5,51,6.89,41,83.85,4307.1,0.0,0,351.39,4658.490000000001,20,0,4,96090,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0
3,0,33,2045,0,0,0,0,0,14,36.73,52,76.1,1054.8,0.0,0,514.2199999999999,1569.02,24,3,4,96094,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1
3,0,25,4703,0,0,0,0,9,72,21.84,30,74.55,5430.65,0.0,0,1572.48,7003.129999999999,61,3,4,96096,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
4,0,25,3288,0,0,0,0,4,22,0.0,19,39.2,849.9,0.0,50,0.0,899.9,53,1,4,96097,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4,0,24,5965,0,0,0,0,0,2,25.56,6,79.55,151.75,0.0,0,51.12,202.87,45,0,3,96101,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,0,35,3195,0,0,0,0,0,15,39.87,0,19.6,299.4,0.0,0,598.05,897.4499999999999,48,0,4,96103,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,0,40,5974,0,0,0,0,1,51,28.96,0,19.55,1086.75,0.0,0,1476.96,2563.71,40,1,4,96104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1
3,0,60,5840,0,0,0,0,1,70,0.0,18,39.15,2692.75,0.0,0,0.0,2692.75,47,0,4,96105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
3,0,23,5043,0,0,0,0,1,71,31.03,0,20.1,1389.6,0.0,0,2203.13,3592.73,45,2,4,96106,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
3,0,43,4447,0,0,0,0,1,39,24.38,53,99.95,3767.4,0.0,0,950.82,4718.22,35,3,4,96107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1
3,0,53,5381,0,0,0,0,1,61,26.7,30,59.8,3641.5,0.0,100,1628.7,5370.2,27,1,3,96108,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
3,0,26,6334,0,0,0,0,0,52,38.93,8,49.75,2535.55,0.0,0,2024.36,4559.91,33,0,4,96109,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,0,22,4576,0,0,0,0,1,64,4.01,71,108.5,6880.85,0.0,0,256.64,7137.490000000001,27,0,3,96112,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0
5,0,80,4404,0,0,0,0,1,62,33.7,15,60.15,3753.2,0.0,0,2089.4,5842.6,47,0,4,96113,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0
4,0,28,2347,0,0,0,0,1,30,11.38,0,19.05,637.55,0.0,0,341.40000000000003,978.95,64,0,4,96114,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
5,0,45,5825,0,0,0,0,0,1,23.04,82,44.55,44.55,0.0,0,23.04,67.59,27,0,4,96117,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
5,0,53,5640,0,0,0,0,1,15,18.6,13,103.45,1539.8,0.0,140,279.0,1958.8,59,0,4,96118,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0
3,0,31,5856,0,0,0,0,1,27,15.71,53,80.65,2209.75,0.0,0,424.17,2633.92,47,3,4,96119,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1
3,0,26,2421,0,0,0,0,0,4,0.0,52,57.2,223.75,0.0,0,0.0,223.75,31,3,4,96120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
4,0,34,4848,0,0,0,0,1,72,39.74,5,110.75,7751.7,0.0,0,2861.28,10612.98,48,0,4,96121,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
5,0,38,4771,0,0,0,0,0,36,44.87,8,76.35,2606.35,0.0,0,1615.32,4221.67,33,0,4,96124,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
4,0,69,4480,0,0,0,0,0,1,49.51,0,18.9,18.9,0.0,0,49.51,68.41,24,0,4,96126,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5,0,21,5619,0,0,0,0,0,71,3.09,26,84.4,5969.3,0.0,0,219.39,6188.6900000000005,33,0,3,96133,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0
5,0,54,4458,0,0,0,0,4,10,4.16,0,24.4,253.9,0.0,0,41.6,295.5,27,1,4,96134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
